Gene	Direction
Ipcef1	All_7W
Dnaja4	All_7W
Appl2	All_7W
Rassf4	All_7W
Lmo3	All_7W
Caskin1	All_7W
Nme7	All_7W
Wwc2	All_7W
Vangl2	All_7W
Yeats2	All_7W
Wdr17	All_7W
Pls1	All_7W
Sccpdh	All_7W
Xpnpep1	All_7W
Cds1	All_7W
Tial1	All_7W
Ino80d	All_7W
Nbeal1	All_7W
Pnpla6	All_7W
Imp4	All_7W
Flot1	All_7W
Syt13	All_7W
Cyld	All_7W
Fnbp1	All_7W
Zfc3h1	All_7W
Map1a	All_7W
Bdh1	All_7W
Ctnnal1	All_7W
9330182L06Rik	All_7W
Efhd2	All_7W
Ppp1r7	All_7W
Mpv17	All_7W
Mtfmt	All_7W
Mtmr10	All_7W
Tsr3	All_7W
R3hdm1	All_7W
Cpsf7	All_7W
Tpt1	All_7W
Bckdk	All_7W
C2cd5	All_7W
Arel1	All_7W
Slc9a5	All_7W
Ints2	All_7W
Celf5	All_7W
Wipf2	All_7W
Rps6ka2	All_7W
Fam13b	All_7W
Epb41l4b	All_7W
Cacybp	All_7W
Map3k2	All_7W
Ranbp9	All_7W
Larp1b	All_7W
Golph3l	All_7W
Plpbp	All_7W
Ubxn11	All_7W
Robo2	All_7W
Acaca	All_7W
Prdm4	All_7W
Smarcd3	All_7W
Cgnl1	All_7W
2610507B11Rik	All_7W
Ryr1	All_7W
Dtymk	All_7W
Zeb2	All_7W
Dpf2	All_7W
Pot1a	All_7W
Zeb1	All_7W
Znrf1	All_7W
R3hdm2	All_7W
Ext2	All_7W
Klhl2	All_7W
Synrg	All_7W
Ppig	All_7W
Ogdh	All_7W
Fn3krp	All_7W
Sorcs1	All_7W
Parp6	All_7W
Tceal5	All_7W
Rragd	All_7W
Gene	Direction
Ch25h	All_E18
Bst2	All_E18
Dhrs2	All_E18
Ier3	All_E18
Prss38	All_E18
Ucma	All_E18
Jmjd7	All_E18
Nanos3	All_E18
S100a13	All_E18
Asprv1	All_E18
Egr1	All_E18
Selenop	All_E18
C1ql1	All_E18
Fancf	All_E18
Phpt1	All_E18
Ly6g6e	All_E18
Ephx1	All_E18
Gal3st1	All_E18
Ddit4	All_E18
Hopx	All_E18
Smim24	All_E18
Gm5617	All_E18
Mcam	All_E18
Rnf213	All_E18
P4ha1	All_E18
Spata24	All_E18
Clec14a	All_E18
Ccdc190	All_E18
Tnfaip6	All_E18
Ifi27	All_E18
Mcub	All_E18
Ier2	All_E18
Srrd	All_E18
Gdpd3	All_E18
Hbb-bt	All_E18
Tmem204	All_E18
Vwf	All_E18
Adamts1	All_E18
H2-D1	All_E18
Plcd3	All_E18
Kdr	All_E18
Erich1	All_E18
Higd1b	All_E18
Aplnr	All_E18
Mrc2	All_E18
Tceal7	All_E18
Rpusd2	All_E18
Eya2	All_E18
2610042L04Rik	All_E18
Apln	All_E18
Gm10643	All_E18
Nthl1	All_E18
Stard10	All_E18
Nid2	All_E18
Smad6	All_E18
Slc2a1	All_E18
Nhlh2	All_E18
Kdm3a	All_E18
Hspb1	All_E18
Cyp4f16	All_E18
Ino80c	All_E18
Mvd	All_E18
Pecam1	All_E18
Gm7072	All_E18
2310009B15Rik	All_E18
Dcaf12l2	All_E18
Tha1	All_E18
Mcts2	All_E18
Fam43b	All_E18
Tgfb3	All_E18
Pelo	All_E18
Mid1	All_E18
Acer2	All_E18
Flt1	All_E18
Dhcr7	All_E18
Txnip	All_E18
Ccdc84	All_E18
Pla2g7	All_E18
Bcl6	All_E18
Myh9	All_E18
Arpp21	All_E18
Armc5	All_E18
Pygl	All_E18
Parp12	All_E18
Cryl1	All_E18
Adgre5	All_E18
Hif3a	All_E18
Znhit2	All_E18
Anxa2	All_E18
Lnx2	All_E18
Cabp7	All_E18
Col4a1	All_E18
Dmpk	All_E18
Col4a2	All_E18
Bcorl1	All_E18
Ankrd35	All_E18
Ubxn8	All_E18
